"SYMBOL","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","DATE"
"5PAISA",379,384.45,365.2,370.9,371,372.15,2021-05-21
"5PAISA",374.7,375,364,368.6,370,370.9,2021-05-24
"5PAISA",374.45,374.45,348,351.75,350,368.6,2021-05-25
"5PAISA",351.55,355,345,345.95,346.4,351.75,2021-05-26
"5PAISA",349.45,355,344,344.65,345,345.95,2021-05-27
"5PAISA",353.65,353.65,344,345.65,346.75,344.65,2021-05-28
"5PAISA",349.95,358,346.1,350.85,349.95,345.65,2021-05-31
"5PAISA",353,353,346,346.55,347,350.85,2021-06-01
"5PAISA",354.7,359,343.55,352.6,353,346.55,2021-06-02
"5PAISA",358,387.85,350,387.85,387.85,352.6,2021-06-03
"5PAISA",395,426.6,393.6,417.1,416.9,387.85,2021-06-04
"5PAISA",415.9,423.5,396.25,399.55,398.6,417.1,2021-06-07
"5PAISA",391,404.6,385.2,390.6,390,399.55,2021-06-08
"5PAISA",391,398,371.1,375.85,379,390.6,2021-06-09
"5PAISA",379.65,387.15,367.45,374.35,375.8,375.85,2021-06-10
"5PAISA",380.05,392,377.55,379.9,379.4,374.35,2021-06-11
"5PAISA",394.5,398.85,389.9,398.85,398.85,379.9,2021-06-14
"5PAISA",417,418.75,408.05,418.75,418.75,398.85,2021-06-15
"5PAISA",428.9,439.65,420.7,431,430.8,418.75,2021-06-16
"5PAISA",430.95,439,420.05,423.35,425.6,431,2021-06-17
"5PAISA",432,435,402.2,417.55,420,423.35,2021-06-18
"5PAISA",425,425,408.3,415.8,416.3,417.55,2021-06-21
"5PAISA",422.6,431.35,419.3,421.7,421.4,415.8,2021-06-22
"5PAISA",425.7,426.6,416,416.75,418,421.7,2021-06-23
"5PAISA",428,428,413.45,418.1,421,416.75,2021-06-24
"5PAISA",418.1,425,415.05,423.7,423.5,418.1,2021-06-25
"5PAISA",426.9,444.85,426.3,435.7,435,423.7,2021-06-28
"5PAISA",438,438,415,426.95,428,435.7,2021-06-29
"5PAISA",426.95,426.95,411,416.75,418,426.95,2021-06-30
"5PAISA",419,424,417,418.95,419,416.75,2021-07-01
